datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2014-01-11,-294.33,-322.89,-330.5,-310.89,-348.0,-365.06,-371.11,-397.94,-395.06,-378.72,-332.39,-351.11,-326.5,-314.5,-311.78,-307.22,-299.61,-379.39,-342.28,-317.39,-305.72,-303.89,-289.33,-292.72,-334.06,-288.5,-306.56,-307.83,-298.5,-297.56,-310.0,-328.83,-334.22,-322.94,-324.0,-293.22
2014-01-12,-309.35,-300.71,-348.71,-318.24,-336.18,-359.53,-397.47,-400.47,-390.41,-391.59,-339.0,-360.41,-339.76,-353.76,-330.71,-346.94,-299.0,-371.82,-347.24,-346.0,-322.24,-312.06,-346.29,-302.12,-339.12,-309.94,-339.29,-323.0,-308.41,-335.12,-310.0,-336.06,-352.88,-298.12,-293.82,-292.0
2014-01-13,-299.58,-304.29,-354.12,-316.17,-389.96,-355.71,-411.58,-403.12,-401.17,-395.0,-346.92,-357.67,-326.04,-343.79,-325.71,-357.0,-299.0,-382.0,-353.0,-349.58,-317.08,-307.29,-340.25,-302.79,-343.79,-313.08,-329.83,-318.96,-313.42,-351.25,-310.0,-329.21,-347.62,-310.38,-307.5,-292.0
2014-01-14,-304.84,-307.32,-370.58,-312.47,-407.84,-381.74,-412.05,-410.21,-391.42,-360.16,-353.84,-372.37,-344.84,-328.21,-310.53,-324.05,-300.47,-368.68,-332.74,-317.0,-319.95,-299.84,-308.84,-285.32,-322.16,-296.05,-323.21,-306.63,-297.0,-300.47,-310.0,-324.79,-353.95,-300.11,-293.74,-292.0
2014-01-15,-290.87,-289.48,-363.17,-311.7,-430.74,-376.96,-406.74,-402.87,-391.57,-356.52,-393.57,-366.22,-358.35,-358.35,-329.7,-357.17,-306.17,-373.22,-347.48,-350.61,-331.65,-303.7,-332.7,-291.26,-330.3,-314.83,-330.87,-309.13,-307.65,-307.43,-310.09,-321.87,-346.65,-318.43,-320.83,-292.96
2014-01-16,-307.42,-291.5,-368.92,-307.75,-427.92,-366.67,-416.5,-403.83,-406.75,-393.42,-371.0,-368.75,-361.75,-383.42,-332.58,-347.0,-297.5,-371.17,-350.08,-351.0,-317.58,-316.08,-345.25,-292.33,-340.17,-323.92,-334.92,-315.0,-323.67,-309.17,-310.0,-356.25,-346.67,-342.25,-327.08,-296.08
2014-01-17,-305.0,-325.11,-361.0,-322.0,-412.11,-362.0,-425.61,-420.0,-413.28,-326.0,-352.0,-353.0,-329.39,-345.5,-337.0,-355.0,-299.0,-382.0,-353.0,-346.0,-324.5,-305.0,-347.61,-281.0,-348.0,-300.33,-343.0,-316.0,-303.61,-328.0,-310.0,-281.39,-299.0,-280.0,-280.0,-292.0
2014-01-18,-305.0,-324.67,-362.54,-323.08,-411.54,-365.25,-425.71,-420.83,-413.38,-330.0,-354.46,-356.0,-332.0,-347.17,-337.62,-354.79,-300.29,-382.08,-352.12,-348.12,-325.12,-307.08,-346.83,-285.38,-345.83,-300.5,-342.75,-316.0,-303.0,-328.67,-310.0,-280.0,-299.0,-280.0,-280.0,-292.46
2014-01-19,-305.83,-317.04,-361.12,-318.08,-413.04,-360.17,-416.88,-411.67,-400.92,-359.42,-360.08,-358.08,-341.46,-365.0,-330.96,-352.0,-299.79,-379.54,-350.96,-350.96,-321.54,-307.25,-355.67,-295.17,-334.46,-305.21,-345.25,-329.21,-305.92,-321.0,-310.0,-306.58,-326.12,-297.12,-299.38,-292.46
2014-01-20,-304.0,-311.7,-349.4,-315.7,-395.05,-359.25,-412.7,-393.9,-398.65,-356.25,-355.55,-365.45,-334.25,-379.6,-335.5,-365.35,-301.0,-381.4,-346.75,-346.4,-324.75,-312.15,-369.55,-319.45,-341.0,-310.4,-341.85,-329.75,-325.6,-341.5,-310.0,-323.15,-347.95,-309.25,-306.2,-293.1
2014-01-21,-290.85,-327.95,-357.95,-314.2,-403.35,-362.0,-399.65,-401.65,-397.3,-362.95,-390.7,-384.35,-354.9,-351.4,-345.8,-331.4,-300.5,-379.3,-349.8,-356.25,-329.2,-307.25,-351.65,-298.3,-340.9,-318.55,-340.4,-326.1,-334.0,-362.55,-310.0,-336.7,-367.95,-335.55,-331.2,-292.0
2014-01-22,-303.87,-324.57,-357.13,-321.09,-391.78,-362.0,-409.87,-407.09,-391.74,-394.91,-366.17,-371.83,-358.65,-362.09,-342.7,-342.48,-299.87,-382.74,-337.57,-362.78,-329.7,-308.26,-369.52,-305.48,-345.87,-322.65,-339.87,-321.13,-327.22,-343.0,-310.0,-323.65,-364.91,-331.91,-331.91,-292.0
2014-01-23,-293.62,-325.12,-347.5,-316.71,-348.04,-362.0,-407.0,-409.17,-379.92,-327.58,-331.92,-376.88,-319.08,-346.92,-342.96,-353.88,-299.0,-380.58,-349.12,-356.29,-318.29,-309.33,-358.79,-315.04,-346.79,-322.38,-350.71,-337.75,-335.83,-365.46,-310.0,-323.71,-353.12,-310.96,-308.62,-292.83
2014-01-24,-293.87,-345.57,-350.39,-318.0,-365.13,-361.0,-406.26,-414.91,-360.35,-371.0,-316.26,-386.26,-314.7,-375.78,-333.09,-363.78,-301.52,-381.7,-351.91,-361.17,-324.48,-318.74,-384.48,-322.0,-348.96,-332.91,-349.22,-330.91,-328.7,-355.22,-310.0,-325.3,-338.09,-316.04,-312.87,-292.48
2014-01-25,-299.29,-343.54,-362.0,-317.04,-363.33,-359.38,-412.12,-409.46,-380.75,-391.54,-338.83,-370.62,-335.62,-369.62,-343.83,-375.21,-299.0,-382.33,-345.29,-348.83,-320.04,-306.88,-382.29,-304.62,-346.5,-315.5,-343.17,-326.46,-314.0,-347.88,-310.0,-338.17,-365.04,-340.88,-341.54,-292.0
2014-01-26,-299.25,-338.12,-354.12,-322.19,-355.06,-352.56,-408.88,-399.75,-403.31,-389.06,-331.75,-361.12,-331.94,-368.0,-335.06,-385.56,-304.81,-381.31,-343.62,-352.75,-327.12,-312.44,-349.94,-305.12,-345.75,-327.62,-336.5,-322.31,-339.56,-348.06,-310.25,-370.38,-358.56,-351.75,-351.62,-294.62
2014-01-27,-281.2,-342.7,-325.5,-299.8,-337.5,-337.6,-426.4,-416.4,-409.0,-323.5,-379.6,-397.0,-327.5,-406.1,-352.7,-383.4,-351.2,-399.1,-348.8,-375.9,-339.3,-345.3,-382.8,-328.9,-367.5,-335.3,-364.7,-365.0,-329.1,-344.2,-320.9,-335.0,-286.9,-280.0,-280.0,-328.9
2014-01-28,-291.86,-342.57,-321.43,-312.43,-310.14,-307.71,-419.43,-371.14,-389.29,-305.71,-370.29,-402.86,-366.14,-363.14,-326.57,-357.29,-339.0,-374.86,-345.0,-385.43,-326.86,-299.0,-406.29,-304.86,-339.14,-330.71,-396.71,-379.71,-348.86,-396.86,-327.71,-335.57,-280.0,-280.0,-280.0,-347.14
2014-01-29,-287.1,-304.5,-306.9,-300.7,-321.7,-324.3,-409.3,-395.9,-418.2,-385.8,-389.1,-387.9,-374.5,-388.2,-345.4,-373.9,-355.9,-381.7,-358.7,-366.2,-353.0,-305.5,-340.5,-296.3,-372.1,-333.9,-379.6,-377.9,-343.2,-339.0,-319.4,-340.4,-289.6,-280.4,-280.4,-344.5
2014-01-30,-299.33,-314.0,-302.33,-314.0,-315.0,-318.0,-396.0,-391.67,-408.67,-384.0,-338.33,-378.67,-338.67,-399.33,-323.33,-378.67,-361.33,-372.33,-372.0,-339.67,-354.0,-311.67,-362.0,-294.0,-379.33,-337.67,-377.67,-376.33,-342.67,-347.33,-336.67,-345.67,-295.0,-280.0,-280.0,-352.33
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03,-393.0,-292.0,-332.0,-386.0,-375.0,-339.0,-415.0,-400.0,-386.0,-371.0,-325.0,-344.0,-325.0,-384.0,-341.0,-371.0,-373.0,-305.0,-355.0,-314.0,-371.0,-368.0,-359.0,-335.0,-346.0,-355.0,-305.0,-280.0,-357.0,-294.0,-310.0,-362.0,-280.0,-280.0,-280.0,-355.0
2014-02-04,-369.29,-301.86,-327.43,-352.71,-343.29,-314.0,-400.71,-378.71,-329.43,-316.43,-301.43,-298.43,-297.86,-335.14,-315.71,-327.43,-351.71,-306.57,-332.43,-303.0,-315.29,-314.14,-319.43,-307.14,-322.0,-324.43,-331.0,-312.29,-308.71,-299.29,-301.57,-356.43,-291.0,-280.0,-280.0,-359.0
2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-06,-395.0,-373.58,-295.83,-400.58,-337.5,-331.08,-382.08,-362.83,-322.67,-316.92,-355.08,-343.42,-348.58,-346.83,-335.33,-347.42,-326.08,-327.5,-318.58,-345.75,-320.33,-351.08,-358.0,-316.42,-335.17,-333.5,-356.17,-340.5,-335.17,-328.08,-308.33,-369.83,-280.0,-280.0,-280.0,-371.75
2014-02-07,-374.0,-320.13,-298.53,-364.93,-306.0,-301.53,-332.13,-373.07,-326.2,-324.2,-331.27,-332.2,-336.2,-366.27,-333.27,-319.6,-334.33,-326.6,-327.93,-331.73,-329.4,-306.4,-341.47,-303.47,-329.93,-329.53,-352.67,-337.27,-322.4,-318.27,-306.4,-364.67,-280.0,-280.0,-280.0,-365.53
2014-02-08,-339.0,-328.0,-314.0,-370.0,-314.0,-292.0,-325.0,-334.0,-317.0,-362.0,-305.0,-305.0,-316.0,-339.0,-310.0,-307.0,-341.0,-317.0,-341.0,-344.0,-332.0,-314.0,-292.0,-290.0,-341.0,-319.0,-386.0,-366.0,-330.0,-296.0,-317.0,-389.0,-281.0,-280.0,-280.0,-402.0
2014-02-09,-368.33,-305.0,-284.0,-300.33,-333.0,-340.0,-370.33,-388.67,-385.33,-294.0,-341.67,-310.33,-296.67,-334.67,-359.0,-319.67,-339.67,-304.33,-331.67,-370.67,-335.33,-368.33,-361.33,-322.0,-313.33,-307.0,-345.0,-359.33,-322.67,-340.0,-320.0,-351.67,-281.33,-280.0,-280.0,-363.33
2014-02-10,-330.0,-299.43,-292.86,-293.57,-327.86,-328.14,-378.29,-382.71,-380.43,-290.0,-307.71,-299.43,-296.0,-358.71,-339.71,-349.43,-357.86,-342.71,-333.14,-327.0,-332.14,-347.57,-331.29,-327.43,-340.71,-336.14,-352.43,-346.57,-325.14,-314.29,-310.86,-356.29,-284.14,-280.0,-280.0,-364.71
2014-02-11,-288.0,-284.0,-288.0,-306.67,-288.0,-303.0,-397.67,-368.0,-343.67,-328.67,-308.67,-319.67,-296.33,-343.0,-314.33,-333.0,-329.67,-333.0,-322.33,-292.0,-330.67,-317.0,-335.0,-310.0,-331.33,-340.33,-357.67,-361.33,-340.0,-312.33,-307.67,-343.0,-291.33,-280.0,-280.0,-359.33
2014-02-12,-306.0,-323.0,-292.0,-357.67,-418.0,-393.67,-421.67,-424.0,-414.0,-381.33,-382.33,-384.0,-367.33,-357.33,-331.0,-370.33,-357.0,-343.0,-385.0,-301.33,-364.0,-306.67,-310.33,-334.67,-381.33,-359.33,-380.67,-383.33,-368.0,-413.0,-303.0,-403.33,-301.0,-280.0,-280.0,-404.33
2014-02-13,-316.5,-342.5,-298.5,-333.0,-365.0,-373.0,-410.5,-410.5,-413.5,-390.5,-354.5,-366.5,-347.0,-347.0,-318.5,-338.0,-355.0,-376.0,-361.5,-344.5,-350.5,-331.0,-330.0,-332.5,-326.5,-326.5,-316.5,-292.5,-334.5,-305.5,-300.0,-362.5,-306.5,-280.0,-280.0,-386.5
2014-02-14,-336.33,-338.0,-316.67,-354.0,-370.67,-363.0,-422.0,-423.0,-423.67,-396.33,-391.0,-384.0,-335.67,-341.67,-340.33,-328.67,-337.0,-360.0,-341.0,-345.0,-338.33,-359.0,-350.0,-356.33,-340.67,-343.67,-339.33,-319.0,-306.0,-317.33,-297.33,-336.0,-313.0,-280.0,-280.0,-340.67
2014-02-15,-315.2,-311.2,-312.4,-314.4,-330.8,-328.6,-393.4,-386.6,-379.6,-391.6,-371.2,-375.6,-376.2,-329.0,-312.4,-322.4,-330.4,-323.0,-314.6,-334.6,-330.0,-335.6,-315.4,-329.2,-323.4,-331.6,-347.4,-332.6,-314.0,-323.2,-292.8,-343.4,-319.8,-280.0,-280.0,-352.0
2014-02-16,-323.5,-319.17,-339.67,-334.83,-331.5,-335.17,-420.0,-406.5,-432.67,-390.33,-317.5,-351.17,-330.67,-327.33,-339.67,-331.5,-333.83,-373.67,-325.67,-390.0,-319.5,-395.17,-384.83,-378.33,-324.67,-343.5,-379.5,-368.0,-347.33,-360.0,-292.17,-328.83,-319.5,-280.0,-280.33,-333.0
2014-02-17,-299.33,-326.0,-339.67,-331.33,-335.0,-316.67,-441.0,-410.0,-423.33,-390.0,-322.67,-336.0,-304.0,-329.0,-330.0,-312.33,-330.33,-329.33,-324.33,-347.67,-311.67,-343.67,-357.67,-340.67,-324.67,-369.33,-366.0,-360.0,-361.33,-325.33,-307.33,-321.67,-318.67,-287.67,-304.67,-329.67
2014-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-19,-334.0,-325.0,-348.0,-343.0,-339.0,-339.0,-442.0,-413.0,-429.0,-433.0,-335.0,-321.0,-335.0,-398.0,-335.0,-364.0,-359.0,-407.0,-343.0,-344.0,-352.0,-389.0,-359.0,-362.0,-350.0,-343.0,-316.0,-280.0,-326.0,-321.0,-303.0,-330.0,-389.0,-283.0,-298.0,-312.0
2014-02-20,-334.0,-325.0,-348.0,-350.0,-330.0,-346.0,-449.0,-433.0,-440.0,-418.0,-352.0,-328.0,-312.0,-325.0,-326.0,-316.0,-335.0,-386.0,-335.0,-312.0,-352.0,-344.0,-346.0,-328.0,-344.0,-326.0,-316.0,-305.0,-305.0,-303.0,-312.0,-314.0,-368.0,-280.0,-298.0,-314.0
2014-02-21,-336.0,-302.4,-330.0,-324.6,-393.6,-348.0,-430.4,-425.4,-433.2,-419.8,-394.0,-395.6,-391.0,-392.4,-315.4,-379.8,-342.8,-376.6,-349.4,-362.8,-316.6,-315.8,-332.0,-321.6,-347.4,-306.8,-319.8,-284.8,-299.2,-289.6,-320.2,-355.4,-374.6,-305.2,-328.0,-368.6
2014-02-22,-296.33,-343.33,-324.0,-328.0,-367.67,-368.0,-427.0,-422.33,-422.67,-411.33,-351.67,-390.67,-340.67,-369.67,-344.0,-382.33,-379.67,-413.67,-366.33,-408.0,-400.0,-388.33,-410.67,-334.0,-411.0,-369.67,-387.67,-386.0,-369.67,-345.67,-306.67,-312.0,-324.0,-287.0,-287.0,-309.0
2014-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25,-280.0,-316.0,-303.0,-314.0,-330.0,-346.0,-395.0,-382.0,-406.0,-307.0,-292.0,-303.0,-292.0,-346.0,-323.0,-317.0,-350.0,-380.0,-317.0,-316.0,-359.0,-312.0,-386.0,-301.0,-348.0,-341.0,-377.0,-364.0,-332.0,-357.0,-314.0,-337.0,-334.0,-280.0,-280.0,-353.0
2014-02-26,-282.0,-357.83,-330.5,-329.5,-330.0,-339.0,-415.0,-389.33,-400.33,-298.33,-296.0,-362.0,-296.83,-359.17,-346.33,-358.67,-354.83,-354.83,-348.67,-354.67,-350.0,-325.17,-392.67,-313.0,-331.33,-343.0,-351.17,-366.0,-330.83,-338.5,-312.67,-354.17,-298.0,-280.0,-280.0,-335.5
2014-02-27,-290.29,-330.29,-305.71,-348.57,-329.14,-332.0,-395.43,-394.43,-408.57,-359.43,-333.86,-376.71,-341.29,-373.71,-368.14,-384.29,-373.43,-370.86,-369.71,-394.43,-355.0,-331.0,-387.71,-316.14,-370.57,-351.29,-381.0,-394.71,-344.86,-346.43,-312.71,-342.29,-296.0,-280.0,-280.0,-343.86
2014-02-28,-295.43,-293.43,-300.29,-345.71,-310.14,-309.86,-377.43,-394.29,-404.43,-396.86,-342.86,-380.14,-326.29,-398.43,-344.57,-384.86,-375.14,-403.43,-379.43,-403.71,-378.29,-389.86,-411.86,-320.29,-380.86,-362.14,-411.71,-403.0,-352.14,-349.0,-316.29,-343.14,-303.86,-280.0,-280.0,-346.43
2014-03-01,-332.4,-333.5,-306.4,-379.3,-310.2,-323.5,-335.8,-343.0,-389.7,-298.4,-329.8,-329.5,-304.5,-347.3,-340.2,-364.3,-339.8,-371.1,-374.9,-379.2,-335.5,-318.7,-383.4,-337.0,-388.2,-365.0,-381.3,-379.6,-361.5,-324.4,-320.4,-340.2,-318.4,-284.6,-284.6,-354.4
2014-03-02,-320.14,-312.0,-308.86,-348.57,-302.71,-322.0,-375.43,-318.29,-360.0,-309.57,-311.0,-330.0,-313.57,-333.57,-367.86,-313.86,-321.0,-330.29,-319.71,-336.57,-319.14,-327.14,-361.57,-356.57,-342.71,-337.0,-361.86,-367.71,-336.0,-312.57,-331.14,-359.43,-328.0,-297.29,-297.29,-349.43
2014-03-03,-290.92,-298.75,-305.25,-307.25,-315.92,-323.75,-360.92,-333.42,-353.75,-355.42,-341.0,-341.17,-332.75,-367.25,-335.25,-355.42,-349.92,-308.75,-347.42,-309.0,-365.0,-342.5,-320.67,-349.67,-373.92,-365.0,-338.58,-373.33,-366.67,-296.83,-330.5,-332.25,-314.08,-283.08,-283.08,-360.0
2014-03-04,-305.56,-320.78,-302.78,-324.11,-327.44,-331.0,-393.78,-373.67,-388.11,-393.22,-334.22,-343.67,-317.56,-345.33,-322.89,-348.0,-335.56,-330.11,-350.67,-326.67,-346.67,-323.89,-341.11,-337.78,-368.11,-333.22,-368.89,-367.78,-353.33,-324.0,-321.56,-343.44,-318.44,-286.33,-286.33,-342.67
2014-03-05,-337.67,-303.67,-305.67,-312.0,-327.67,-338.33,-432.33,-386.67,-387.0,-354.33,-345.0,-342.0,-308.33,-348.67,-339.0,-351.0,-327.67,-306.0,-351.67,-368.0,-342.0,-306.0,-378.0,-339.67,-380.0,-321.67,-362.67,-368.33,-333.67,-303.0,-308.33,-354.0,-322.67,-291.33,-291.33,-349.33
2014-03-06,-296.0,-318.55,-301.64,-328.36,-315.27,-323.27,-387.91,-374.45,-383.27,-415.73,-338.55,-334.73,-334.27,-332.36,-326.27,-332.45,-342.0,-323.73,-347.18,-363.45,-345.73,-298.0,-373.91,-322.73,-367.36,-334.0,-382.45,-380.64,-372.64,-319.18,-365.27,-325.73,-357.0,-283.0,-283.0,-358.27
2014-03-07,-303.0,-312.8,-307.4,-334.8,-321.0,-322.8,-420.4,-371.6,-406.2,-353.0,-339.8,-345.8,-339.0,-355.2,-307.6,-335.2,-341.4,-342.4,-335.6,-305.4,-350.2,-313.6,-289.8,-327.6,-356.8,-326.2,-343.2,-348.4,-366.0,-287.2,-345.0,-341.0,-355.8,-305.0,-305.0,-367.0
2014-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-09,-323.0,-309.75,-316.5,-330.5,-440.75,-437.75,-434.0,-428.5,-411.0,-441.5,-334.75,-371.0,-315.75,-404.75,-353.75,-375.0,-358.5,-396.5,-376.75,-392.0,-373.75,-396.75,-409.5,-362.25,-374.0,-358.75,-409.0,-412.75,-373.25,-353.5,-284.25,-294.75,-285.25,-280.75,-280.75,-294.25
2014-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,-317.75,-364.5,-373.88,-358.88,-395.0,-340.75,-433.25,-431.38,-425.38,-384.62,-398.12,-399.0,-371.62,-366.25,-366.75,-355.88,-334.62,-355.25,-329.25,-360.62,-325.25,-371.12,-360.38,-355.12,-341.25,-328.75,-353.12,-341.75,-313.38,-320.0,-299.38,-317.25,-302.88,-280.0,-280.0,-313.25
2014-03-13,-298.29,-345.43,-346.71,-356.71,-337.71,-331.71,-427.86,-416.43,-407.43,-403.57,-387.71,-399.29,-397.57,-370.57,-342.71,-344.86,-346.14,-356.0,-337.86,-375.86,-345.86,-373.86,-386.14,-336.86,-346.71,-364.57,-359.86,-342.43,-327.29,-337.0,-294.57,-311.0,-281.86,-280.0,-280.0,-304.43
2014-03-14,-316.4,-358.4,-313.4,-349.0,-342.4,-349.4,-432.2,-419.4,-388.4,-414.0,-368.2,-389.8,-350.8,-421.4,-338.6,-381.6,-333.2,-389.6,-372.4,-379.8,-363.6,-391.4,-414.2,-370.4,-391.0,-351.6,-411.0,-408.4,-362.2,-402.8,-287.0,-319.2,-280.0,-280.0,-280.0,-313.4
2014-03-15,-318.5,-361.0,-333.5,-351.75,-396.0,-355.5,-439.0,-435.75,-402.5,-397.0,-332.25,-306.5,-298.75,-405.0,-364.25,-419.0,-341.75,-401.25,-401.0,-392.25,-383.5,-389.75,-421.0,-376.25,-393.75,-353.5,-421.0,-416.0,-337.0,-379.5,-312.5,-339.0,-286.25,-280.0,-280.0,-324.75
2014-03-16,-309.6,-336.2,-311.2,-310.0,-358.8,-374.2,-439.4,-444.6,-405.4,-348.4,-343.0,-306.4,-306.4,-330.2,-370.0,-349.0,-342.4,-330.0,-343.0,-303.6,-357.8,-344.8,-341.6,-343.4,-352.8,-349.4,-388.0,-392.4,-363.2,-342.2,-318.8,-355.2,-311.0,-283.6,-283.6,-358.2
2014-03-17,-312.2,-305.2,-323.0,-300.8,-358.4,-393.4,-426.0,-423.6,-412.0,-422.6,-380.6,-354.6,-340.4,-353.6,-347.6,-340.0,-348.0,-295.0,-340.8,-300.8,-328.2,-311.6,-289.4,-317.2,-381.6,-386.4,-370.8,-402.0,-368.0,-401.6,-341.8,-383.6,-315.2,-293.8,-293.8,-363.0
2014-03-18,-325.0,-303.0,-352.5,-309.5,-330.0,-349.5,-434.5,-442.5,-423.5,-332.0,-367.0,-382.5,-342.5,-357.0,-329.0,-324.0,-342.5,-297.5,-339.0,-309.5,-352.5,-307.5,-298.5,-319.0,-348.0,-326.5,-365.5,-390.0,-380.0,-372.5,-324.0,-333.5,-366.5,-280.0,-280.0,-329.0
2014-03-19,-311.6,-321.4,-382.7,-308.4,-350.4,-330.1,-437.2,-432.9,-424.1,-389.5,-379.7,-397.0,-328.5,-375.2,-318.0,-338.6,-313.3,-347.7,-326.2,-321.5,-315.6,-318.3,-295.1,-341.7,-338.5,-313.5,-327.3,-328.8,-371.8,-332.7,-302.2,-315.4,-286.9,-283.6,-283.6,-317.9
2014-03-20,-325.0,-314.0,-321.0,-334.0,-330.0,-346.0,-431.0,-415.0,-425.0,-440.0,-411.0,-415.0,-384.0,-413.0,-335.0,-409.0,-335.0,-388.0,-379.0,-400.0,-326.0,-352.0,-400.0,-355.0,-344.0,-335.0,-388.0,-393.0,-316.0,-348.0,-348.0,-312.0,-344.0,-281.0,-283.0,-321.0
2014-03-21,-342.33,-362.67,-333.67,-359.0,-357.67,-361.67,-446.33,-438.67,-444.33,-408.0,-391.0,-396.0,-359.0,-412.67,-331.67,-421.67,-359.67,-417.67,-395.0,-411.33,-362.0,-385.0,-420.0,-352.33,-335.67,-347.0,-412.33,-407.33,-350.0,-379.0,-289.33,-312.0,-284.33,-282.33,-282.33,-309.0
