datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2012-10-11,59.0,70.0,70.0,72.0,75.0,72.0,84.0,90.0,73.0,72.0,88.0,80.0,89.0,64.0,52.0,63.0,61.0,64.0,58.0,72.0,58.0,79.0,71.0,84.0,58.0,56.0,63.0,65.0,56.0,62.0,101.0,85.0,93.0,79.0,79.0,82.0
2012-10-12,54.0,65.0,64.0,55.0,70.0,69.0,74.0,90.0,74.0,63.0,87.0,84.0,86.0,70.0,53.0,65.0,66.0,66.0,60.0,73.0,61.0,80.0,68.0,84.0,57.0,52.0,59.0,60.0,50.0,59.0,101.0,90.0,95.0,83.0,83.0,87.0
2012-10-13,56.0,74.0,63.0,70.0,70.0,69.0,74.0,86.0,75.0,63.0,86.0,85.0,88.0,70.0,52.0,64.0,62.0,61.0,58.0,74.0,58.0,82.0,74.0,84.0,55.0,56.0,58.0,57.0,47.0,55.0,103.0,85.0,96.0,79.0,79.0,81.0
2012-10-14,57.0,63.0,72.0,59.0,74.0,72.0,72.0,81.0,67.0,56.0,86.0,81.0,87.0,68.0,53.0,76.0,63.0,76.0,66.0,74.0,54.0,83.0,66.0,84.0,65.0,48.0,56.0,53.0,50.0,52.0,98.0,86.0,94.0,82.0,82.0,84.0
2012-10-15,57.0,64.0,73.0,61.0,84.0,83.0,81.0,92.0,68.0,64.0,85.0,80.0,82.0,69.0,58.0,72.0,69.0,75.0,73.0,75.0,68.0,84.0,72.0,84.0,75.0,66.0,71.0,71.0,46.0,64.0,97.0,85.0,95.0,81.0,81.0,82.0
2012-10-16,56.0,63.0,76.0,59.0,84.0,83.0,82.0,94.0,70.0,76.0,79.0,82.0,80.0,74.0,61.0,69.0,57.0,71.0,61.0,73.0,65.0,84.0,75.0,87.0,72.0,62.0,67.0,71.0,63.0,73.0,99.0,86.0,96.0,82.0,82.0,85.0
2012-10-17,57.0,63.0,77.0,61.0,84.0,83.0,85.0,92.0,73.0,76.0,73.0,74.0,79.0,79.0,67.0,81.0,68.0,74.0,66.0,71.0,57.0,78.0,69.0,87.0,55.0,52.0,60.0,61.0,55.0,66.0,96.0,91.0,102.0,84.0,84.0,88.0
2012-10-18,53.0,59.0,83.0,57.0,91.0,91.0,83.0,91.0,72.0,71.0,89.0,85.0,89.0,74.0,62.0,74.0,67.0,76.0,69.0,73.0,71.0,78.0,72.0,85.0,70.0,57.0,61.0,63.0,55.0,61.0,107.0,92.0,98.0,83.0,83.0,86.0
2012-10-19,52.0,65.0,84.0,63.0,86.0,89.0,82.0,89.0,70.0,63.0,83.0,79.0,83.0,59.0,53.0,61.0,60.0,69.0,64.0,74.0,66.0,85.0,74.0,87.0,67.0,59.0,69.0,66.0,67.0,64.0,101.0,86.0,97.0,84.0,84.0,88.0
2012-10-20,54.0,64.0,82.0,60.0,76.0,74.0,83.0,91.0,72.0,68.0,81.0,77.0,82.0,53.0,52.0,57.0,51.0,63.0,55.0,71.0,57.0,80.0,71.0,83.0,64.0,55.0,71.0,68.0,59.0,65.0,98.0,85.0,95.0,83.0,83.0,86.0
2012-10-21,53.0,57.0,68.0,52.0,71.0,70.0,85.0,89.0,74.0,74.0,85.0,84.0,82.0,70.0,52.0,63.0,56.0,61.0,55.0,66.0,54.0,76.0,65.0,81.0,60.0,52.0,66.0,65.0,55.0,66.0,86.0,82.0,94.0,78.0,78.0,79.0
2012-10-22,47.0,53.0,64.0,51.0,72.0,68.0,82.0,87.0,71.0,68.0,88.0,87.0,86.0,76.0,69.0,78.0,67.0,78.0,68.0,74.0,61.0,78.0,68.0,84.0,58.0,61.0,63.0,65.0,54.0,63.0,97.0,87.0,88.0,80.0,80.0,81.0
2012-10-23,49.0,51.0,62.0,45.0,69.0,68.0,79.0,84.0,69.0,68.0,88.0,83.0,86.0,80.0,61.0,72.0,65.0,81.0,76.0,78.0,68.0,80.0,75.0,83.0,71.0,64.0,66.0,68.0,58.0,65.0,98.0,84.0,85.0,80.0,80.0,81.0
2012-10-24,47.0,50.0,62.0,49.0,69.0,68.0,76.0,82.0,72.0,75.0,85.0,83.0,87.0,78.0,63.0,77.0,69.0,79.0,70.0,76.0,68.0,81.0,78.0,83.0,76.0,56.0,68.0,63.0,55.0,65.0,100.0,84.0,89.0,78.0,78.0,79.0
2012-10-25,45.0,51.0,63.0,50.0,71.0,69.0,71.0,81.0,74.0,68.0,85.0,83.0,86.0,83.0,61.0,83.0,79.0,79.0,79.0,79.0,76.0,83.0,80.0,84.0,76.0,52.0,73.0,61.0,52.0,54.0,92.0,83.0,87.0,78.0,78.0,80.0
2012-10-26,50.0,53.0,66.0,52.0,77.0,72.0,69.0,83.0,71.0,68.0,86.0,79.0,88.0,78.0,51.0,81.0,76.0,80.0,78.0,77.0,76.0,83.0,78.0,80.0,82.0,67.0,62.0,62.0,54.0,63.0,97.0,81.0,89.0,76.0,76.0,78.0
2012-10-27,48.0,53.0,70.0,50.0,85.0,84.0,69.0,82.0,57.0,40.0,81.0,61.0,81.0,46.0,39.0,53.0,55.0,70.0,72.0,78.0,70.0,77.0,76.0,79.0,75.0,62.0,66.0,66.0,68.0,67.0,94.0,79.0,88.0,73.0,73.0,76.0
2012-10-28,47.0,54.0,77.0,51.0,87.0,86.0,73.0,84.0,55.0,49.0,61.0,58.0,64.0,45.0,42.0,51.0,47.0,51.0,52.0,67.0,53.0,74.0,71.0,83.0,58.0,49.0,65.0,65.0,58.0,65.0,95.0,80.0,88.0,74.0,74.0,75.0
2012-10-29,55.0,60.0,75.0,57.0,82.0,80.0,77.0,88.0,62.0,58.0,66.0,62.0,66.0,51.0,45.0,51.0,48.0,57.0,48.0,54.0,47.0,76.0,69.0,81.0,47.0,46.0,59.0,60.0,56.0,55.0,99.0,84.0,89.0,75.0,75.0,78.0
2012-10-30,53.0,64.0,72.0,59.0,79.0,78.0,78.0,89.0,68.0,65.0,68.0,67.0,70.0,55.0,45.0,54.0,49.0,54.0,51.0,53.0,45.0,66.0,56.0,73.0,43.0,43.0,60.0,62.0,61.0,61.0,102.0,84.0,93.0,81.0,81.0,83.0
2012-10-31,53.0,62.0,70.0,58.0,74.0,74.0,79.0,87.0,68.0,67.0,75.0,76.0,76.0,57.0,48.0,57.0,46.0,55.0,45.0,53.0,45.0,64.0,50.0,72.0,46.0,53.0,60.0,61.0,69.0,66.0,100.0,84.0,94.0,82.0,82.0,85.0
2012-11-01,53.0,59.0,64.0,57.0,71.0,69.0,79.0,86.0,68.0,70.0,81.0,82.0,84.0,64.0,50.0,55.0,47.0,59.0,44.0,62.0,43.0,71.0,59.0,74.0,40.0,49.0,48.0,52.0,63.0,59.0,85.0,86.0,93.0,81.0,81.0,82.0
2012-11-02,54.0,60.0,65.0,57.0,68.0,69.0,79.0,87.0,67.0,70.0,82.0,86.0,87.0,73.0,44.0,62.0,53.0,62.0,52.0,61.0,48.0,74.0,61.0,79.0,42.0,47.0,50.0,52.0,48.0,56.0,84.0,94.0,93.0,83.0,83.0,88.0
2012-11-03,57.0,59.0,65.0,58.0,70.0,68.0,77.0,85.0,67.0,57.0,82.0,86.0,85.0,65.0,38.0,55.0,47.0,68.0,51.0,73.0,46.0,76.0,68.0,80.0,42.0,41.0,49.0,53.0,45.0,52.0,103.0,87.0,91.0,82.0,82.0,84.0
2012-11-04,55.0,61.0,71.0,57.0,75.0,72.0,75.0,85.0,64.0,58.0,82.0,82.0,82.0,58.0,42.0,50.0,44.0,81.0,44.0,79.0,45.0,80.0,69.0,80.0,44.0,40.0,47.0,51.0,42.0,52.0,96.0,86.0,86.0,81.0,81.0,87.0
2012-11-05,55.0,69.0,76.0,59.0,87.0,85.0,76.0,88.0,64.0,63.0,81.0,76.0,82.0,60.0,45.0,50.0,47.0,63.0,48.0,68.0,41.0,84.0,59.0,80.0,40.0,39.0,46.0,51.0,41.0,51.0,98.0,84.0,90.0,80.0,80.0,82.0
2012-11-06,55.0,69.0,79.0,60.0,91.0,88.0,81.0,88.0,64.0,65.0,84.0,74.0,83.0,58.0,45.0,50.0,43.0,54.0,46.0,66.0,42.0,80.0,59.0,79.0,40.0,39.0,45.0,47.0,40.0,46.0,76.0,80.0,82.0,81.0,81.0,80.0
2012-11-07,52.0,61.0,77.0,54.0,85.0,77.0,79.0,89.0,67.0,66.0,77.0,72.0,77.0,58.0,43.0,47.0,43.0,51.0,51.0,55.0,40.0,71.0,47.0,82.0,48.0,36.0,43.0,44.0,36.0,42.0,98.0,86.0,87.0,81.0,81.0,82.0
2012-11-08,50.0,57.0,76.0,54.0,74.0,71.0,80.0,88.0,67.0,73.0,81.0,74.0,81.0,53.0,45.0,48.0,47.0,51.0,49.0,48.0,47.0,61.0,53.0,74.0,42.0,44.0,39.0,40.0,36.0,40.0,91.0,81.0,87.0,79.0,79.0,79.0
2012-11-09,49.0,51.0,59.0,50.0,68.0,66.0,76.0,84.0,64.0,62.0,81.0,80.0,81.0,68.0,53.0,57.0,46.0,57.0,50.0,60.0,46.0,65.0,64.0,69.0,45.0,45.0,49.0,47.0,40.0,38.0,94.0,80.0,85.0,74.0,74.0,76.0
2012-11-10,48.0,47.0,56.0,46.0,62.0,64.0,72.0,78.0,60.0,60.0,82.0,82.0,82.0,74.0,52.0,70.0,55.0,67.0,63.0,66.0,50.0,69.0,67.0,75.0,53.0,49.0,54.0,54.0,40.0,53.0,82.0,76.0,85.0,74.0,74.0,74.0
2012-11-11,44.0,44.0,58.0,44.0,62.0,61.0,59.0,71.0,50.0,54.0,80.0,79.0,82.0,74.0,64.0,79.0,66.0,71.0,71.0,70.0,59.0,72.0,72.0,76.0,65.0,48.0,57.0,55.0,41.0,54.0,85.0,73.0,80.0,71.0,71.0,67.0
2012-11-12,42.0,47.0,58.0,45.0,66.0,64.0,52.0,62.0,43.0,46.0,79.0,76.0,82.0,71.0,65.0,69.0,70.0,70.0,67.0,67.0,67.0,77.0,71.0,79.0,70.0,61.0,68.0,64.0,42.0,62.0,67.0,68.0,73.0,69.0,69.0,68.0
2012-11-13,45.0,50.0,60.0,51.0,71.0,69.0,58.0,72.0,45.0,49.0,76.0,60.0,79.0,45.0,26.0,53.0,55.0,65.0,63.0,66.0,60.0,77.0,70.0,80.0,70.0,63.0,69.0,66.0,63.0,68.0,81.0,72.0,75.0,68.0,68.0,68.0
2012-11-14,47.0,53.0,65.0,51.0,78.0,77.0,64.0,76.0,51.0,52.0,58.0,57.0,60.0,54.0,42.0,48.0,40.0,50.0,39.0,55.0,36.0,77.0,64.0,79.0,45.0,49.0,62.0,61.0,62.0,64.0,86.0,73.0,77.0,68.0,68.0,68.0
2012-11-15,48.0,54.0,67.0,50.0,76.0,73.0,64.0,80.0,56.0,56.0,60.0,62.0,64.0,57.0,51.0,49.0,45.0,51.0,42.0,51.0,40.0,69.0,51.0,80.0,38.0,43.0,47.0,49.0,41.0,46.0,89.0,76.0,78.0,70.0,70.0,70.0
2012-11-16,49.0,55.0,67.0,52.0,75.0,72.0,64.0,77.0,56.0,55.0,65.0,61.0,66.0,52.0,43.0,50.0,45.0,51.0,44.0,55.0,43.0,67.0,50.0,76.0,43.0,41.0,43.0,45.0,35.0,41.0,69.0,71.0,68.0,72.0,72.0,71.0
2012-11-17,47.0,54.0,67.0,51.0,69.0,73.0,66.0,78.0,57.0,58.0,68.0,64.0,67.0,59.0,43.0,58.0,54.0,58.0,51.0,60.0,53.0,64.0,57.0,76.0,50.0,48.0,48.0,48.0,42.0,46.0,72.0,81.0,85.0,75.0,75.0,75.0
2012-11-18,51.0,49.0,60.0,53.0,66.0,71.0,70.0,74.0,55.0,62.0,67.0,65.0,70.0,61.0,55.0,56.0,54.0,60.0,55.0,60.0,52.0,62.0,56.0,79.0,54.0,48.0,53.0,54.0,38.0,48.0,84.0,82.0,84.0,77.0,77.0,75.0
2012-11-19,46.0,48.0,61.0,47.0,67.0,67.0,70.0,77.0,56.0,61.0,72.0,67.0,73.0,62.0,57.0,60.0,56.0,64.0,58.0,63.0,52.0,67.0,56.0,79.0,55.0,49.0,50.0,50.0,40.0,46.0,97.0,76.0,79.0,73.0,73.0,74.0
2012-11-20,49.0,57.0,64.0,53.0,68.0,69.0,68.0,77.0,57.0,54.0,70.0,72.0,75.0,64.0,58.0,57.0,58.0,66.0,58.0,61.0,54.0,60.0,61.0,74.0,52.0,48.0,52.0,49.0,43.0,47.0,88.0,75.0,77.0,71.0,71.0,71.0
2012-11-21,48.0,55.0,65.0,52.0,69.0,67.0,68.0,81.0,59.0,66.0,79.0,79.0,79.0,63.0,52.0,61.0,55.0,67.0,56.0,67.0,53.0,69.0,61.0,70.0,53.0,49.0,51.0,50.0,43.0,48.0,89.0,73.0,79.0,69.0,69.0,70.0
2012-11-22,47.0,49.0,63.0,48.0,67.0,65.0,68.0,80.0,57.0,69.0,76.0,78.0,82.0,72.0,60.0,61.0,55.0,64.0,60.0,69.0,57.0,68.0,63.0,76.0,57.0,49.0,54.0,55.0,48.0,50.0,86.0,75.0,78.0,71.0,71.0,71.0
2012-11-23,44.0,48.0,62.0,46.0,69.0,67.0,70.0,78.0,59.0,57.0,76.0,75.0,78.0,70.0,59.0,68.0,63.0,68.0,62.0,68.0,60.0,65.0,63.0,74.0,60.0,55.0,56.0,56.0,53.0,54.0,83.0,74.0,82.0,69.0,69.0,66.0
2012-11-24,46.0,46.0,64.0,47.0,70.0,69.0,70.0,85.0,52.0,50.0,70.0,69.0,76.0,60.0,32.0,63.0,56.0,58.0,57.0,70.0,55.0,72.0,67.0,77.0,52.0,51.0,57.0,59.0,53.0,54.0,74.0,69.0,77.0,68.0,68.0,64.0
2012-11-25,48.0,50.0,65.0,48.0,79.0,77.0,71.0,83.0,56.0,55.0,65.0,60.0,67.0,46.0,27.0,38.0,32.0,48.0,33.0,60.0,35.0,66.0,56.0,74.0,37.0,37.0,50.0,50.0,49.0,47.0,82.0,72.0,77.0,67.0,67.0,66.0
2012-11-26,44.0,48.0,63.0,45.0,71.0,65.0,67.0,79.0,58.0,62.0,72.0,74.0,75.0,55.0,30.0,56.0,43.0,58.0,45.0,59.0,38.0,69.0,52.0,76.0,40.0,34.0,38.0,41.0,30.0,39.0,81.0,70.0,77.0,66.0,66.0,65.0
2012-11-27,41.0,48.0,60.0,46.0,65.0,64.0,68.0,78.0,55.0,52.0,76.0,73.0,83.0,47.0,29.0,44.0,36.0,61.0,47.0,66.0,38.0,70.0,64.0,78.0,45.0,37.0,48.0,50.0,31.0,45.0,87.0,68.0,75.0,66.0,66.0,65.0
2012-11-28,43.0,45.0,61.0,48.0,66.0,67.0,68.0,80.0,54.0,57.0,70.0,57.0,76.0,40.0,37.0,39.0,34.0,53.0,41.0,58.0,37.0,77.0,57.0,79.0,40.0,36.0,36.0,38.0,33.0,35.0,88.0,70.0,76.0,66.0,66.0,66.0
2012-11-29,43.0,46.0,62.0,46.0,65.0,65.0,68.0,78.0,56.0,55.0,65.0,65.0,67.0,53.0,34.0,49.0,44.0,49.0,44.0,56.0,41.0,66.0,55.0,79.0,40.0,37.0,39.0,41.0,34.0,37.0,86.0,76.0,78.0,69.0,69.0,69.0
2012-11-30,51.0,49.0,63.0,52.0,64.0,69.0,71.0,75.0,56.0,63.0,68.0,67.0,70.0,61.0,38.0,60.0,51.0,59.0,50.0,60.0,47.0,67.0,56.0,77.0,44.0,45.0,44.0,44.0,33.0,42.0,67.0,69.0,72.0,71.0,71.0,69.0
2012-12-01,50.0,58.0,61.0,54.0,65.0,68.0,69.0,74.0,57.0,60.0,76.0,72.0,75.0,62.0,35.0,65.0,50.0,61.0,57.0,63.0,43.0,72.0,63.0,76.0,54.0,40.0,47.0,46.0,23.0,38.0,95.0,74.0,79.0,71.0,71.0,70.0
2012-12-02,50.0,55.0,63.0,52.0,65.0,67.0,66.0,74.0,59.0,64.0,79.0,81.0,81.0,67.0,46.0,69.0,57.0,69.0,64.0,68.0,50.0,71.0,65.0,78.0,58.0,35.0,48.0,47.0,19.0,37.0,87.0,79.0,78.0,73.0,73.0,72.0
2012-12-03,47.0,50.0,61.0,50.0,64.0,67.0,71.0,74.0,59.0,65.0,79.0,81.0,83.0,66.0,43.0,73.0,63.0,70.0,62.0,71.0,57.0,75.0,68.0,78.0,59.0,51.0,52.0,50.0,44.0,49.0,97.0,75.0,80.0,73.0,73.0,73.0
2012-12-04,46.0,52.0,58.0,47.0,67.0,66.0,69.0,73.0,57.0,54.0,78.0,79.0,82.0,72.0,54.0,73.0,70.0,73.0,70.0,72.0,57.0,69.0,73.0,77.0,60.0,50.0,65.0,62.0,45.0,57.0,91.0,74.0,80.0,73.0,73.0,73.0
2012-12-05,52.0,54.0,60.0,51.0,66.0,68.0,66.0,77.0,53.0,53.0,76.0,75.0,79.0,62.0,46.0,68.0,68.0,64.0,66.0,72.0,60.0,76.0,73.0,77.0,65.0,55.0,66.0,61.0,52.0,54.0,78.0,73.0,75.0,68.0,68.0,68.0
2012-12-06,45.0,51.0,60.0,48.0,65.0,65.0,63.0,79.0,59.0,69.0,74.0,65.0,66.0,59.0,36.0,54.0,51.0,62.0,46.0,66.0,47.0,73.0,67.0,78.0,60.0,49.0,58.0,55.0,50.0,58.0,64.0,68.0,72.0,65.0,65.0,63.0
2012-12-07,43.0,47.0,59.0,44.0,66.0,66.0,68.0,74.0,57.0,59.0,72.0,69.0,72.0,53.0,45.0,52.0,45.0,62.0,48.0,61.0,40.0,69.0,57.0,78.0,45.0,35.0,42.0,42.0,31.0,40.0,80.0,68.0,73.0,65.0,64.0,64.0
2012-12-08,42.0,47.0,60.0,45.0,66.0,64.0,67.0,73.0,56.0,51.0,75.0,71.0,80.0,49.0,37.0,54.0,46.0,63.0,50.0,63.0,44.0,63.0,51.0,79.0,50.0,44.0,42.0,42.0,38.0,44.0,82.0,70.0,75.0,66.0,66.0,66.0
2012-12-09,46.0,45.0,60.0,47.0,74.0,69.0,64.0,71.0,54.0,49.0,77.0,69.0,81.0,50.0,33.0,58.0,42.0,64.0,49.0,64.0,43.0,72.0,67.0,78.0,53.0,42.0,52.0,53.0,36.0,43.0,59.0,62.0,64.0,65.0,65.0,62.0
2012-12-10,38.0,44.0,64.0,41.0,66.0,64.0,61.0,68.0,48.0,38.0,77.0,67.0,79.0,42.0,32.0,50.0,41.0,70.0,54.0,70.0,39.0,74.0,67.0,82.0,52.0,35.0,49.0,48.0,35.0,45.0,83.0,72.0,75.0,67.0,67.0,66.0
2012-12-11,40.0,49.0,65.0,44.0,71.0,71.0,55.0,65.0,33.0,36.0,72.0,53.0,75.0,29.0,29.0,46.0,41.0,66.0,54.0,65.0,41.0,79.0,67.0,81.0,56.0,41.0,59.0,57.0,35.0,58.0,78.0,69.0,75.0,65.0,65.0,66.0
2012-12-12,43.0,48.0,63.0,44.0,69.0,70.0,55.0,66.0,36.0,40.0,54.0,49.0,53.0,42.0,24.0,41.0,36.0,40.0,38.0,60.0,36.0,77.0,62.0,84.0,38.0,35.0,57.0,56.0,36.0,57.0,72.0,65.0,69.0,64.0,64.0,61.0
2012-12-13,43.0,45.0,54.0,43.0,62.0,66.0,60.0,69.0,45.0,55.0,61.0,56.0,60.0,51.0,38.0,50.0,45.0,48.0,44.0,51.0,43.0,68.0,49.0,81.0,39.0,40.0,43.0,44.0,26.0,38.0,76.0,69.0,73.0,64.0,64.0,63.0
2012-12-14,42.0,44.0,53.0,44.0,59.0,60.0,57.0,67.0,51.0,54.0,63.0,63.0,64.0,56.0,37.0,55.0,49.0,54.0,47.0,57.0,44.0,61.0,52.0,80.0,43.0,45.0,46.0,47.0,33.0,43.0,65.0,62.0,68.0,64.0,64.0,61.0
2012-12-15,41.0,43.0,52.0,43.0,57.0,58.0,51.0,65.0,46.0,44.0,69.0,59.0,67.0,52.0,34.0,56.0,48.0,58.0,53.0,59.0,47.0,59.0,57.0,76.0,48.0,45.0,50.0,51.0,37.0,49.0,84.0,67.0,73.0,63.0,63.0,62.0
2012-12-16,39.0,42.0,49.0,40.0,59.0,58.0,49.0,55.0,39.0,44.0,70.0,72.0,79.0,52.0,38.0,62.0,48.0,61.0,50.0,59.0,45.0,68.0,58.0,76.0,49.0,38.0,48.0,48.0,33.0,41.0,78.0,66.0,71.0,62.0,62.0,61.0
2012-12-17,40.0,42.0,54.0,39.0,57.0,60.0,49.0,56.0,36.0,40.0,70.0,72.0,74.0,49.0,35.0,53.0,50.0,62.0,55.0,56.0,53.0,74.0,57.0,80.0,55.0,45.0,51.0,46.0,22.0,33.0,83.0,65.0,69.0,60.0,60.0,60.0
2012-12-18,41.0,49.0,57.0,45.0,62.0,63.0,52.0,60.0,40.0,49.0,73.0,63.0,70.0,46.0,23.0,45.0,40.0,64.0,46.0,58.0,51.0,77.0,56.0,82.0,54.0,47.0,48.0,43.0,33.0,37.0,82.0,67.0,70.0,64.0,64.0,61.0
2012-12-19,38.0,38.0,55.0,39.0,60.0,60.0,54.0,59.0,41.0,44.0,81.0,77.0,81.0,56.0,25.0,59.0,40.0,57.0,42.0,59.0,42.0,72.0,59.0,82.0,49.0,45.0,56.0,54.0,34.0,49.0,79.0,69.0,73.0,65.0,65.0,64.0
2012-12-20,38.0,42.0,51.0,43.0,59.0,57.0,48.0,58.0,38.0,36.0,81.0,77.0,79.0,46.0,32.0,49.0,43.0,64.0,44.0,66.0,42.0,74.0,65.0,81.0,43.0,41.0,48.0,50.0,35.0,45.0,84.0,70.0,73.0,67.0,67.0,66.0
2012-12-21,41.0,45.0,58.0,43.0,64.0,67.0,45.0,61.0,34.0,47.0,75.0,76.0,74.0,41.0,28.0,54.0,48.0,60.0,49.0,57.0,45.0,77.0,52.0,80.0,44.0,37.0,43.0,42.0,33.0,41.0,67.0,63.0,73.0,63.0,63.0,61.0
2012-12-22,40.0,45.0,56.0,45.0,63.0,61.0,49.0,68.0,42.0,48.0,59.0,64.0,61.0,38.0,19.0,36.0,35.0,42.0,33.0,46.0,46.0,73.0,52.0,73.0,44.0,41.0,56.0,56.0,35.0,52.0,70.0,60.0,68.0,60.0,60.0,55.0
2012-12-23,39.0,46.0,56.0,45.0,61.0,60.0,51.0,68.0,46.0,50.0,65.0,66.0,69.0,50.0,25.0,45.0,33.0,48.0,34.0,50.0,34.0,59.0,55.0,64.0,32.0,34.0,40.0,39.0,36.0,45.0,78.0,65.0,68.0,60.0,60.0,58.0
2012-12-24,42.0,43.0,54.0,45.0,61.0,61.0,55.0,64.0,49.0,52.0,66.0,64.0,75.0,40.0,20.0,48.0,35.0,51.0,40.0,56.0,37.0,61.0,54.0,72.0,38.0,36.0,45.0,43.0,20.0,38.0,61.0,67.0,70.0,64.0,64.0,62.0
2012-12-25,40.0,44.0,54.0,42.0,61.0,60.0,60.0,61.0,47.0,36.0,70.0,53.0,75.0,29.0,16.0,39.0,34.0,59.0,36.0,57.0,34.0,68.0,49.0,77.0,38.0,32.0,39.0,40.0,19.0,40.0,85.0,67.0,72.0,64.0,64.0,64.0
2012-12-26,39.0,43.0,53.0,41.0,60.0,62.0,56.0,59.0,44.0,30.0,68.0,47.0,73.0,21.0,9.0,33.0,32.0,54.0,34.0,52.0,34.0,74.0,54.0,77.0,36.0,34.0,40.0,41.0,20.0,34.0,79.0,66.0,68.0,64.0,64.0,62.0
2012-12-27,40.0,42.0,53.0,43.0,61.0,59.0,50.0,58.0,38.0,29.0,49.0,30.0,65.0,27.0,17.0,33.0,33.0,43.0,32.0,57.0,33.0,71.0,50.0,82.0,33.0,32.0,39.0,36.0,16.0,34.0,78.0,67.0,73.0,63.0,63.0,63.0
2012-12-28,40.0,44.0,54.0,43.0,61.0,58.0,51.0,56.0,36.0,26.0,47.0,43.0,50.0,36.0,19.0,34.0,32.0,35.0,34.0,42.0,32.0,58.0,51.0,75.0,31.0,26.0,40.0,39.0,25.0,44.0,76.0,67.0,71.0,62.0,62.0,62.0
